iso_time,elapsed_s,mission_id,run_mode,event,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,wp_idx,path_len,target_lat,target_lng,dist_to_target_m,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,follow_status,follow_debug
2026-06-20T14:13:44.885,0.886,mission_20260620_141344_follow,FOLLOW,MISSION_START,2,13.341721534729004,101.02086639404297,9.671678492105931,4,True,3.24399995803833,1,0,0,90078,80364,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.2999999523162842,38.0,0,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.459, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 54, ""target_ex"": -0.266, ""target_cx_vel_px_s"": 33.1, ""target_age_s"": 56.41, ""lidar_min_m"": 2.46, ""target_lidar_m"": 5.7, ""target_lidar_deg"": 9.5, ""camera_rang"
2026-06-20T14:13:45.118,,mission_20260620_141344_follow,FOLLOW,FOLLOW_START_REQUEST,,,,,,,,,,,,,,,,,,,,,,,,,,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.459, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 54, ""target_ex"": -0.266, ""target_cx_vel_px_s"": 33.1, ""target_age_s"": 56.41, ""lidar_min_m"": 2.46, ""target_lidar_m"": 5.7, ""target_lidar_deg"": 9.5, ""camera_rang"
2026-06-20T14:13:45.120,,mission_20260620_141344_follow,FOLLOW,FOLLOW_START_REQUEST,,,,,,,,,,,,,,,,,,,,,,,,,,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.459, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 54, ""target_ex"": -0.266, ""target_cx_vel_px_s"": 33.1, ""target_age_s"": 56.41, ""lidar_min_m"": 2.46, ""target_lidar_m"": 5.7, ""target_lidar_deg"": 9.5, ""camera_rang"
2026-06-20T14:13:45.954,1.955,mission_20260620_141344_follow,FOLLOW,,2,13.341721534729004,101.02086639404297,9.687058370569508,4,True,3.2894999980926514,1,0,0,90078,80364,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.2999999523162842,38.0,0,FOLLOW ACTIVE [Surnn],"{""cmd"": ""STOP"", ""status"": ""LOCKING Surnn d=0.34 via=osnet n=1/2"", ""detector"": ""yolo"", ""state"": ""LOST"", ""owner"": ""Surnn"", ""score"": 0.339, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 1, ""track_id"": null, ""target_ex"": 0.0, ""target_cx_vel_px_s"": 0.0, ""target_age_s"": null, ""lidar_min_m"": 2.45, ""target_lidar_m"": null, ""target_"
2026-06-20T14:13:46.980,2.981,mission_20260620_141344_follow,FOLLOW,,2,13.341721534729004,101.02086639404297,9.695792474970663,4,True,3.9094998836517334,1,0,0,90078,80364,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.5,38.0,0,"TRACK/YOLO owner=Surnn d=0.35 via=osnet ex=-0.15 raw=-0.15 steer_norm=0.10 state=FOLLOWING bear=+5.1deg steer=-78 sec=4 YOLO_size=134px cam_est=1.80m lidar_est=1.89m range=1.89m err=+0.44m rate=+0.00m/s dist=0.65 pwm=(70,85)","{""cmd"": ""PWM,70,85"", ""status"": ""TRACK/YOLO owner=Surnn d=0.35 via=osnet ex=-0.15 raw=-0.15 steer_norm=0.10 state=FOLLOWING bear=+5.1deg steer=-78 sec=4 YOLO_size=134px cam_est=1.80m lidar_est=1.89m range=1.89m err=+0.44m rate=+0.00m/s dist=0.65 pwm=(70,85)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.353, ""match_max"": 0.5, ""refs"":"
2026-06-20T14:13:47.981,3.981,mission_20260620_141344_follow,FOLLOW,,2,13.34172248840332,101.02086639404297,9.198971344933105,4,True,-1.0,1,-85,70,90344,80715,1.1484000205993652,1.9007999897003174,1.5263999819755554,0,0,nan,nan,nan,90,26.100000381469727,-1.899999976158142,38.0,0,"TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.15 raw=-0.15 steer_norm=0.10 state=FOLLOWING bear=+5.1deg steer=-78 sec=4 YOLO_size=129px cam_est=1.86m lidar_est=1.94m range=1.92m err=+0.47m rate=+0.05m/s dist=0.68 pwm=(70,85)","{""cmd"": ""PWM,70,85"", ""status"": ""TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.15 raw=-0.15 steer_norm=0.10 state=FOLLOWING bear=+5.1deg steer=-78 sec=4 YOLO_size=129px cam_est=1.86m lidar_est=1.94m range=1.92m err=+0.47m rate=+0.05m/s dist=0.68 pwm=(70,85)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.323, ""match_max"": 0.5, ""refs"":"
2026-06-20T14:13:48.983,4.983,mission_20260620_141344_follow,FOLLOW,,2,13.341724395751953,101.02086639404297,9.287347162603899,4,True,-1.0,1,-82,70,90520,81036,0.9972000360488892,1.6380000472068788,1.3175999879837037,0,0,nan,nan,nan,90,25.899999618530273,-23.399999618530273,38.0,0,"TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.10 raw=-0.10 steer_norm=0.05 state=FOLLOWING bear=+4.4deg steer=-71 sec=4 YOLO_size=117px cam_est=2.02m lidar_est=2.10m range=2.05m err=+0.60m rate=+0.15m/s dist=0.75 pwm=(70,82)","{""cmd"": ""PWM,70,82"", ""status"": ""TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.10 raw=-0.10 steer_norm=0.05 state=FOLLOWING bear=+4.4deg steer=-71 sec=4 YOLO_size=117px cam_est=2.02m lidar_est=2.10m range=2.05m err=+0.60m rate=+0.15m/s dist=0.75 pwm=(70,82)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.323, ""match_max"": 0.5, ""refs"":"
2026-06-20T14:13:50.017,6.017,mission_20260620_141344_follow,FOLLOW,,2,13.341726303100586,101.02085876464844,8.072902815908844,4,True,3.618499994277954,1,-87,70,90770,81386,1.0548000454902648,1.18439998626709,1.1195999622344972,0,0,nan,nan,nan,90,26.0,-24.899999618530273,38.0,0,"TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.05 raw=-0.04 steer_norm=0.00 state=FOLLOWING bear=+2.4deg steer=-0 sec=4 YOLO_size=98px cam_est=2.34m lidar_est=2.43m range=2.34m err=+0.89m rate=+0.24m/s dist=0.86 pwm=(85,85)","{""cmd"": ""PWM,85,85"", ""status"": ""TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=-0.05 raw=-0.04 steer_norm=0.00 state=FOLLOWING bear=+2.4deg steer=-0 sec=4 YOLO_size=98px cam_est=2.34m lidar_est=2.43m range=2.34m err=+0.89m rate=+0.24m/s dist=0.86 pwm=(85,85)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.323, ""match_max"": 0.5, ""refs"": 1"
2026-06-20T14:13:51.018,7.019,mission_20260620_141344_follow,FOLLOW,,2,13.341729164123535,101.02085876464844,6.301053134351394,4,True,3.501499891281128,1,-88,88,91034,81680,0.9972000360488892,0.9792000532150269,0.9900000214576722,0,0,nan,nan,nan,90,26.0,-18.299999237060547,38.0,0,"TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=+0.00 raw=+0.05 steer_norm=0.00 state=FOLLOWING bear=+0.5deg steer=+0 sec=4 YOLO_size=94px cam_est=2.42m lidar_est=2.51m range=2.49m err=+1.04m rate=+0.14m/s dist=0.88 pwm=(88,88)","{""cmd"": ""PWM,88,88"", ""status"": ""TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=+0.00 raw=+0.05 steer_norm=0.00 state=FOLLOWING bear=+0.5deg steer=+0 sec=4 YOLO_size=94px cam_est=2.42m lidar_est=2.51m range=2.49m err=+1.04m rate=+0.14m/s dist=0.88 pwm=(88,88)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.323, ""match_max"": 0.5, ""refs"": 1"
2026-06-20T14:13:52.022,8.023,mission_20260620_141344_follow,FOLLOW,,2,13.3417329788208,101.02085876464844,3.593120904401819,4,True,3.17549991607666,1,-84,84,91363,82062,1.130400037765503,1.2240000128746034,1.1771999716758728,0,0,nan,nan,nan,90,25.899999618530273,-18.600000381469727,38.0,0,"TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=+0.05 raw=+0.11 steer_norm=0.00 state=FOLLOWING bear=-1.9deg steer=+0 sec=4 YOLO_size=104px cam_est=2.22m lidar_est=2.31m range=2.38m err=+0.93m rate=-0.12m/s dist=0.82 pwm=(84,84)","{""cmd"": ""PWM,84,84"", ""status"": ""TRACK/YOLO owner=Surnn d=0.32 via=osnet ex=+0.05 raw=+0.11 steer_norm=0.00 state=FOLLOWING bear=-1.9deg steer=+0 sec=4 YOLO_size=104px cam_est=2.22m lidar_est=2.31m range=2.38m err=+0.93m rate=-0.12m/s dist=0.82 pwm=(84,84)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.323, ""match_max"": 0.5, ""refs"": "
