iso_time,elapsed_s,mission_id,run_mode,event,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,wp_idx,path_len,target_lat,target_lng,dist_to_target_m,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,follow_status,follow_debug
2026-06-20T14:14:33.885,0.886,mission_20260620_141433_follow,FOLLOW,MISSION_START,2,13.341774940490723,101.02085876464844,5.986869982059508,4,True,1.9375,1,0,0,97180,88458,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.399999976158142,38.0,0,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.363, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 64, ""target_ex"": 0.57, ""target_cx_vel_px_s"": 0.7, ""target_age_s"": 10.38, ""lidar_min_m"": 3.2, ""target_lidar_m"": 4.7, ""target_lidar_deg"": -5.6, ""camera_range_m"
2026-06-20T14:14:34.165,,mission_20260620_141433_follow,FOLLOW,FOLLOW_START_REQUEST,,,,,,,,,,,,,,,,,,,,,,,,,,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.363, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 64, ""target_ex"": 0.57, ""target_cx_vel_px_s"": 0.7, ""target_age_s"": 10.38, ""lidar_min_m"": 3.2, ""target_lidar_m"": 4.7, ""target_lidar_deg"": -5.6, ""camera_range_m"
2026-06-20T14:14:34.166,,mission_20260620_141433_follow,FOLLOW,FOLLOW_START_REQUEST,,,,,,,,,,,,,,,,,,,,,,,,,,READY owner=Surnn refs=16,"{""cmd"": ""STOP"", ""status"": ""READY"", ""detector"": ""yolo"", ""state"": ""IDLE"", ""owner"": ""Surnn"", ""score"": 0.363, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 0, ""track_id"": 64, ""target_ex"": 0.57, ""target_cx_vel_px_s"": 0.7, ""target_age_s"": 10.38, ""lidar_min_m"": 3.2, ""target_lidar_m"": 4.7, ""target_lidar_deg"": -5.6, ""camera_range_m"
2026-06-20T14:14:34.934,1.934,mission_20260620_141433_follow,FOLLOW,,2,13.341774940490723,101.02085876464844,5.643865992791107,4,True,1.94350004196167,1,0,0,97180,88458,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.100000023841858,38.0,0,LOCKING Surnn d=0.39 via=osnet n=1/2,"{""cmd"": ""STOP"", ""status"": ""LOCKING Surnn d=0.39 via=osnet n=1/2"", ""detector"": ""yolo"", ""state"": ""LOST"", ""owner"": ""Surnn"", ""score"": 0.385, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 1, ""track_id"": null, ""target_ex"": 0.0, ""target_cx_vel_px_s"": 0.0, ""target_age_s"": null, ""lidar_min_m"": 3.2, ""target_lidar_m"": null, ""target_l"
2026-06-20T14:14:36.015,3.016,mission_20260620_141433_follow,FOLLOW,,2,13.341774940490723,101.02085876464844,5.253362306713498,4,True,2.1034998893737793,1,0,0,97180,88457,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-1.399999976158142,38.0,0,"TRACK/YOLO owner=Surnn d=0.33 via=osnet ex=+0.10 raw=+0.13 steer_norm=0.05 state=FOLLOWING bear=-3.8deg steer=+71 sec=4 target_lidar=5.67m@-4deg[L] range=5.17m err=+3.72m rate=+0.00m/s dist=1.00 pwm=(126,97)","{""cmd"": ""PWM,126,97"", ""status"": ""TRACK/YOLO owner=Surnn d=0.33 via=osnet ex=+0.10 raw=+0.13 steer_norm=0.05 state=FOLLOWING bear=-3.8deg steer=+71 sec=4 target_lidar=5.67m@-4deg[L] range=5.17m err=+3.72m rate=+0.00m/s dist=1.00 pwm=(126,97)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.329, ""match_max"": 0.5, ""refs"": 16, ""match_mode"
2026-06-20T14:14:37.095,4.096,mission_20260620_141433_follow,FOLLOW,,2,13.341777801513672,101.02085876464844,2.9137411975676915,4,True,2.927000045776367,1,-202,231,97593,88922,2.7863999605178833,3.2003999948501587,2.9915998935699464,0,0,nan,nan,nan,90,26.100000381469727,-1.5,38.0,0,"TRACK/YOLO owner=Surnn d=0.33 via=osnet ex=+0.10 raw=+0.05 steer_norm=0.05 state=FOLLOWING bear=-4.9deg steer=+71 sec=4 target_lidar=5.68m@-5deg[L] range=5.17m err=+3.72m rate=+0.01m/s dist=1.00 pwm=(126,97)","{""cmd"": ""PWM,126,97"", ""status"": ""TRACK/YOLO owner=Surnn d=0.33 via=osnet ex=+0.10 raw=+0.05 steer_norm=0.05 state=FOLLOWING bear=-4.9deg steer=+71 sec=4 target_lidar=5.68m@-5deg[L] range=5.17m err=+3.72m rate=+0.01m/s dist=1.00 pwm=(126,97)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.329, ""match_max"": 0.5, ""refs"": 16, ""match_mode"
2026-06-20T14:14:38.202,5.202,mission_20260620_141433_follow,FOLLOW,,2,13.341787338256836,101.0208511352539,3.3550903059307555,4,True,2.500999927520752,1,-97,126,98722,90028,4.010399866104126,3.653999948501587,3.830400037765503,0,0,nan,nan,nan,90,25.799999237060547,-42.70000076293945,37.0,0,"TRACK/YOLO owner=Surnn d=0.35 via=osnet ex=+0.15 raw=+0.02 steer_norm=0.10 state=FOLLOWING bear=-5.8deg steer=+78 sec=4 target_lidar=5.94m@-6deg[L] range=5.28m err=+3.83m rate=+0.18m/s dist=1.00 pwm=(128,86)","{""cmd"": ""PWM,128,86"", ""status"": ""TRACK/YOLO owner=Surnn d=0.35 via=osnet ex=+0.15 raw=+0.02 steer_norm=0.10 state=FOLLOWING bear=-5.8deg steer=+78 sec=4 target_lidar=5.94m@-6deg[L] range=5.28m err=+3.83m rate=+0.18m/s dist=1.00 pwm=(128,86)"", ""detector"": ""yolo"", ""state"": ""FOLLOWING"", ""owner"": ""Surnn"", ""score"": 0.347, ""match_max"": 0.5, ""refs"": 16, ""match_mode"
2026-06-20T14:14:39.277,6.278,mission_20260620_141433_follow,FOLLOW,,2,13.341795921325684,101.0208511352539,3.7924847347643826,4,True,1.7024999856948853,1,-76,76,99727,90994,3.1824000120162963,2.822399926185608,3.0023999691009524,0,0,nan,nan,nan,90,26.0,-11.899999618530273,37.0,0,HOLD YOLO size=225px,"{""cmd"": ""STOP"", ""status"": ""HOLD YOLO size=225px"", ""detector"": ""yolo"", ""state"": ""HOLD_DISTANCE"", ""owner"": ""Surnn"", ""score"": 0.347, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 1, ""track_id"": 65, ""target_ex"": -0.067, ""target_cx_vel_px_s"": -18.1, ""target_age_s"": 0.0, ""lidar_min_m"": 1.8, ""target_lidar_m"": null, ""target_lidar_"
2026-06-20T14:14:40.302,7.302,mission_20260620_141433_follow,FOLLOW,,2,13.341798782348633,101.0208511352539,2.7984601975391583,4,True,2.1475000381469727,1,0,0,99876,91142,0.0,0.0,0.0,0,0,nan,nan,nan,90,26.100000381469727,-4.199999809265137,37.0,0,HOLD YOLO size=221px,"{""cmd"": ""STOP"", ""status"": ""HOLD YOLO size=221px"", ""detector"": ""yolo"", ""state"": ""HOLD_DISTANCE"", ""owner"": ""Surnn"", ""score"": 0.347, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 1, ""track_id"": 65, ""target_ex"": 0.17, ""target_cx_vel_px_s"": 68.6, ""target_age_s"": 0.0, ""lidar_min_m"": 1.65, ""target_lidar_m"": null, ""target_lidar_de"
2026-06-20T14:14:41.334,8.335,mission_20260620_141433_follow,FOLLOW,,2,13.34179973602295,101.0208511352539,7.1823264028619285,4,True,2.4912500381469727,1,0,165,100303,91203,2.087999939918518,0.0,1.043999969959259,0,0,nan,nan,nan,90,26.0,-15.0,37.0,0,HARD_ARC_RIGHT YOLO ex=+0.35 t=0.71 outer=165,"{""cmd"": ""PWM,165,0"", ""status"": ""HARD_ARC_RIGHT YOLO ex=+0.35 t=0.71 outer=165"", ""detector"": ""yolo"", ""state"": ""HARD_ARC"", ""owner"": ""Surnn"", ""score"": 0.347, ""match_max"": 0.5, ""refs"": 16, ""match_mode"": ""osnet"", ""steer_zones"": 41, ""people"": 1, ""track_id"": 65, ""target_ex"": 0.464, ""target_cx_vel_px_s"": 64.5, ""target_age_s"": 0.0, ""lidar_min_m"": 1.79, ""target_lidar_"
