iso_time,elapsed_s,mission_id,run_mode,event,hw_mode,lat,lng,yaw_deg,gps_fix,gps_ready,lidar_min_front_m,lidar_obstacle,pwm_l,pwm_r,enc_l,enc_r,wheel_speed_l_kph,wheel_speed_r_kph,wheel_speed_avg_kph,wp_idx,path_len,target_lat,target_lng,dist_to_target_m,battery_soc_pct,battery_voltage_v,battery_current_a,battery_temp_c,battery_status,follow_status,follow_debug
2026-06-19T15:32:42.672,0.672,mission_20260619_153242_manual,MANUAL,MISSION_START,0,13.341939926147461,101.02153015136719,64.20505544349466,4,True,3.5204999446868896,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:44.674,2.674,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02153015136719,64.18459902693046,4,True,3.5230000019073486,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.2999999523162842,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:46.678,4.679,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02153015136719,64.1762320451972,4,True,3.5199999809265137,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.2999999523162842,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:48.770,6.77,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02153015136719,64.17332238461077,4,True,3.5220000743865967,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:50.773,8.774,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02153015136719,64.16518079912012,4,True,3.5239999294281006,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:52.855,10.855,mission_20260619_153242_manual,MANUAL,,0,13.341940879821777,101.02153015136719,64.16964091264813,4,True,3.5204999446868896,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:54.859,12.86,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02152252197266,64.16328200653085,4,True,3.523250102996826,1,0,0,-1,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:56.860,14.86,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02152252197266,64.18304857398887,4,True,3.515749931335449,1,0,0,0,0,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.5,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:32:58.865,16.866,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02152252197266,64.1220208337548,4,True,3.5234999656677246,1,0,0,0,-6,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.2999999523162842,36.0,0,SELECT OWNER FIRST,
2026-06-19T15:33:00.869,18.869,mission_20260619_153242_manual,MANUAL,,0,13.341939926147461,101.02152252197266,64.11665230506718,4,True,3.5244998931884766,1,0,0,0,-6,0.0,0.0,0.0,0,0,nan,nan,nan,89,26.299999237060547,-1.2999999523162842,36.0,0,SELECT OWNER FIRST,
